XS02G0185800.1	XS02G0185800	desc	Chr02	-	21212798	21214711			21212798	21214711
XS02G0185900.1	XS02G0185900	desc	Chr02	+	21232194	21233716			21232194	21233716
XS02G0187000.1	XS02G0187000	desc	Chr02	+	21309171	21330788			21309171	21330788
XS02G0187100.1	XS02G0187100	desc	Chr02	-	21332252	21333427			21332252	21333427
XS02G0188300.1	XS02G0188300	desc	Chr02	+	21506575	21509497			21506575	21509497
XS02G0188400.1	XS02G0188400	desc	Chr02	-	21545713	21548319			21545713	21548319
XS02G0188500.1	XS02G0188500	desc	Chr02	+	21631045	21632709			21631045	21632709
XS02G0188600.1	XS02G0188600	desc	Chr02	+	21660781	21671198			21660781	21671198
XS02G0188700.1	XS02G0188700	desc	Chr02	-	21667218	21667499			21667218	21667499
XS02G0188900.1	XS02G0188900	desc	Chr02	+	21748102	21753075			21748102	21753075
XS02G0189000.1	XS02G0189000	desc	Chr02	+	21767740	21773479			21767740	21773479
XS02G0189900.1	XS02G0189900	desc	Chr02	+	21848996	21851408			21848996	21851408
XS02G0190300.1	XS02G0190300	desc	Chr02	+	21879872	21884378			21879872	21884378
XS02G0190900.1	XS02G0190900	desc	Chr02	+	21915017	21921722			21915017	21921722
XS02G0191300.1	XS02G0191300	desc	Chr02	-	21966099	21973831			21966099	21973831
XS02G0191400.1	XS02G0191400	desc	Chr02	+	21967461	21968890			21967461	21968890
XS02G0191600.1	XS02G0191600	desc	Chr02	+	22008550	22016855			22008550	22016855
XS02G0192000.1	XS02G0192000	desc	Chr02	-	22037823	22060998			22037823	22060998
XS02G0192500.1	XS02G0192500	desc	Chr02	-	22110261	22113236			22110261	22113236
XS02G0192800.1	XS02G0192800	desc	Chr02	+	22172245	22179976			22172245	22179976
XS02G0192900.1	XS02G0192900	desc	Chr02	-	22187943	22191929			22187943	22191929
XS02G0193100.1	XS02G0193100	desc	Chr02	-	22222246	22222908			22222246	22222908
XS02G0193200.1	XS02G0193200	desc	Chr02	-	22238045	22247014			22238045	22247014
XS02G0193800.1	XS02G0193800	desc	Chr02	-	22324736	22329606			22324736	22329606
XS02G0193900.1	XS02G0193900	desc	Chr02	+	22336869	22348245			22336869	22348245
XS02G0194500.1	XS02G0194500	desc	Chr02	+	22409283	22420315			22409283	22420315
XS02G0194800.1	XS02G0194800	desc	Chr02	-	22542702	22545026			22542702	22545026
XS02G0195000.1	XS02G0195000	desc	Chr02	-	22553936	22556207			22553936	22556207
XS02G0195600.1	XS02G0195600	desc	Chr02	+	22756295	22758651			22756295	22758651
XS02G0195700.1	XS02G0195700	desc	Chr02	+	22807258	22815022			22807258	22815022
XS02G0196200.1	XS02G0196200	desc	Chr02	-	22853047	22857999			22853047	22857999
XS02G0196300.1	XS02G0196300	desc	Chr02	+	22882994	22900377			22882994	22900377
XS02G0196700.1	XS02G0196700	desc	Chr02	-	22969836	22971350			22969836	22971350
XS02G0196800.1	XS02G0196800	desc	Chr02	-	22984137	22984480			22984137	22984480
XS02G0196900.1	XS02G0196900	desc	Chr02	+	22986761	22991443			22986761	22991443
XS02G0197400.1	XS02G0197400	desc	Chr02	+	23018276	23023162			23018276	23023162
XS02G0197600.1	XS02G0197600	desc	Chr02	-	23025684	23026992			23025684	23026992
XS02G0197700.1	XS02G0197700	desc	Chr02	-	23030120	23031792			23030120	23031792
XS02G0197900.1	XS02G0197900	desc	Chr02	-	23065942	23067071			23065942	23067071
XS02G0199300.1	XS02G0199300	desc	Chr02	-	23179809	23184029			23179809	23184029
XS02G0199400.1	XS02G0199400	desc	Chr02	-	23230096	23234965			23230096	23234965
XS02G0199500.1	XS02G0199500	desc	Chr02	-	23270955	23271412			23270955	23271412
XS02G0199600.1	XS02G0199600	desc	Chr02	-	23307158	23308929			23307158	23308929
XS02G0199800.1	XS02G0199800	desc	Chr02	+	23352099	23353015			23352099	23353015
XS02G0200100.1	XS02G0200100	desc	Chr02	-	23372527	23373397			23372527	23373397
XS02G0200200.1	XS02G0200200	desc	Chr02	-	23424484	23430676			23424484	23430676
XS02G0200400.1	XS02G0200400	desc	Chr02	-	23502329	23507245			23502329	23507245
XS02G0200600.1	XS02G0200600	desc	Chr02	+	23524811	23531829			23524811	23531829
XS02G0200700.1	XS02G0200700	desc	Chr02	+	23532739	23537645			23532739	23537645
XS02G0200800.1	XS02G0200800	desc	Chr02	-	23543259	23549429			23543259	23549429
XS02G0201000.1	XS02G0201000	desc	Chr02	+	23586622	23589342			23586622	23589342
XS02G0201100.1	XS02G0201100	desc	Chr02	-	23590493	23592956			23590493	23592956
XS02G0201200.1	XS02G0201200	desc	Chr02	+	23625137	23625580			23625137	23625580
XS02G0201800.1	XS02G0201800	desc	Chr02	+	23682013	23691165			23682013	23691165
XS02G0201900.1	XS02G0201900	desc	Chr02	+	23763582	23770434			23763582	23770434
XS02G0202000.1	XS02G0202000	desc	Chr02	+	23777305	23779768			23777305	23779768
XS02G0202100.1	XS02G0202100	desc	Chr02	-	23781398	23784126			23781398	23784126
XS02G0202600.1	XS02G0202600	desc	Chr02	-	23826957	23837110			23826957	23837110
XS02G0202800.1	XS02G0202800	desc	Chr02	-	23863568	23867402			23863568	23867402
XS02G0203100.1	XS02G0203100	desc	Chr02	+	23883718	23893849			23883718	23893849
XS02G0203200.1	XS02G0203200	desc	Chr02	-	23896212	23897582			23896212	23897582
XS02G0203300.1	XS02G0203300	desc	Chr02	-	23909486	23912829			23909486	23912829
XS02G0203400.1	XS02G0203400	desc	Chr02	-	23924936	23926236			23924936	23926236
XS02G0203600.1	XS02G0203600	desc	Chr02	-	23945579	23946886			23945579	23946886
XS02G0204000.1	XS02G0204000	desc	Chr02	+	23990741	23993081			23990741	23993081
XS02G0204200.1	XS02G0204200	desc	Chr02	-	24001989	24002696			24001989	24002696
XS02G0204300.1	XS02G0204300	desc	Chr02	-	24006204	24007945			24006204	24007945
XS02G0204400.1	XS02G0204400	desc	Chr02	-	24047126	24048873			24047126	24048873
XS02G0204500.1	XS02G0204500	desc	Chr02	+	24103879	24110155			24103879	24110155
XS02G0204600.1	XS02G0204600	desc	Chr02	+	24121122	24128424			24121122	24128424
XS02G0205200.1	XS02G0205200	desc	Chr02	+	24192738	24194207			24192738	24194207
XS02G0205300.1	XS02G0205300	desc	Chr02	+	24198671	24205530			24198671	24205530
XS02G0205600.1	XS02G0205600	desc	Chr02	+	24298100	24300953			24298100	24300953
XS02G0205700.1	XS02G0205700	desc	Chr02	+	24314765	24318510			24314765	24318510
XS02G0205900.1	XS02G0205900	desc	Chr02	+	24365397	24376600			24365397	24376600
XS02G0206000.1	XS02G0206000	desc	Chr02	+	24379372	24381645			24379372	24381645
XS02G0206100.1	XS02G0206100	desc	Chr02	+	24414529	24424736			24414529	24424736
XS02G0206400.1	XS02G0206400	desc	Chr02	-	24455282	24457555			24455282	24457555
XS02G0206500.1	XS02G0206500	desc	Chr02	-	24472509	24473643			24472509	24473643
XS02G0206600.1	XS02G0206600	desc	Chr02	+	24473896	24475366			24473896	24475366
XS02G0206700.1	XS02G0206700	desc	Chr02	+	24479354	24487297			24479354	24487297
XS02G0207400.1	XS02G0207400	desc	Chr02	+	24540815	24545427			24540815	24545427
XS02G0207500.1	XS02G0207500	desc	Chr02	+	24556168	24560195			24556168	24560195
XS02G0207600.1	XS02G0207600	desc	Chr02	-	24562057	24563622			24562057	24563622
XS02G0207700.1	XS02G0207700	desc	Chr02	-	24569612	24571810			24569612	24571810
XS02G0207800.1	XS02G0207800	desc	Chr02	-	24574159	24605367			24574159	24605367
XS02G0208000.1	XS02G0208000	desc	Chr02	-	24626802	24630675			24626802	24630675
XS02G0208400.1	XS02G0208400	desc	Chr02	-	24642720	24647149			24642720	24647149
XS02G0208900.1	XS02G0208900	desc	Chr02	+	24672521	24680098			24672521	24680098
XS02G0209000.1	XS02G0209000	desc	Chr02	+	24685029	24690259			24685029	24690259
XS02G0209100.1	XS02G0209100	desc	Chr02	+	24691618	24695899			24691618	24695899
XS02G0209200.1	XS02G0209200	desc	Chr02	+	24722301	24727059			24722301	24727059
XS02G0209300.1	XS02G0209300	desc	Chr02	+	24742953	24750660			24742953	24750660
XS02G0209500.1	XS02G0209500	desc	Chr02	-	24755672	24761316			24755672	24761316
XS02G0210000.1	XS02G0210000	desc	Chr02	-	24819579	24824294			24819579	24824294
XS02G0210300.1	XS02G0210300	desc	Chr02	-	24850852	24851449			24850852	24851449
XS02G0210500.1	XS02G0210500	desc	Chr02	+	24864137	24867237			24864137	24867237
XS02G0212100.1	XS02G0212100	desc	Chr02	-	24998913	25002907			24998913	25002907
XS02G0212500.1	XS02G0212500	desc	Chr02	+	25021785	25022267			25021785	25022267
XS02G0212700.1	XS02G0212700	desc	Chr02	+	25058127	25058594			25058127	25058594
XS02G0213500.1	XS02G0213500	desc	Chr02	+	25105324	25105791			25105324	25105791
XS02G0214900.1	XS02G0214900	desc	Chr02	-	25312598	25313065			25312598	25313065
XS02G0215000.1	XS02G0215000	desc	Chr02	-	25339125	25340131			25339125	25340131
XS02G0215400.1	XS02G0215400	desc	Chr02	-	25395823	25398318			25395823	25398318
XS02G0215500.1	XS02G0215500	desc	Chr02	-	25406950	25409406			25406950	25409406
XS02G0215800.1	XS02G0215800	desc	Chr02	-	25447327	25458489			25447327	25458489
XS02G0216000.1	XS02G0216000	desc	Chr02	+	25486604	25489102			25486604	25489102
XS02G0216100.1	XS02G0216100	desc	Chr02	+	25507318	25507774			25507318	25507774
XS02G0216400.1	XS02G0216400	desc	Chr02	+	25535079	25541354			25535079	25541354
XS02G0216500.1	XS02G0216500	desc	Chr02	-	25549464	25554002			25549464	25554002
XS02G0216600.1	XS02G0216600	desc	Chr02	+	25556839	25561502			25556839	25561502
XS02G0216700.1	XS02G0216700	desc	Chr02	-	25569987	25574442			25569987	25574442
XS02G0217200.1	XS02G0217200	desc	Chr02	+	25617868	25624680			25617868	25624680
XS02G0217300.1	XS02G0217300	desc	Chr02	+	25626906	25627352			25626906	25627352
XS02G0217400.1	XS02G0217400	desc	Chr02	-	25628469	25637299			25628469	25637299
XS02G0217900.1	XS02G0217900	desc	Chr02	-	25752821	25753372			25752821	25753372
XS02G0218000.1	XS02G0218000	desc	Chr02	+	25753436	25757410			25753436	25757410
XS02G0218300.1	XS02G0218300	desc	Chr02	+	25827924	25828241			25827924	25828241
XS02G0218700.1	XS02G0218700	desc	Chr02	+	25848875	25853101			25848875	25853101
XS02G0218900.1	XS02G0218900	desc	Chr02	-	25875612	25880626			25875612	25880626
XS02G0219000.1	XS02G0219000	desc	Chr02	-	25882309	25887123			25882309	25887123
XS02G0219300.1	XS02G0219300	desc	Chr02	-	25926731	25931834			25926731	25931834
XS02G0219400.1	XS02G0219400	desc	Chr02	-	25935687	25946441			25935687	25946441
XS02G0219900.1	XS02G0219900	desc	Chr02	+	26005804	26007577			26005804	26007577
XS02G0220300.1	XS02G0220300	desc	Chr02	-	26070860	26072303			26070860	26072303
XS02G0221600.1	XS02G0221600	desc	Chr02	-	26183040	26186803			26183040	26186803
XS02G0221700.1	XS02G0221700	desc	Chr02	+	26203929	26205410			26203929	26205410
XS02G0221800.1	XS02G0221800	desc	Chr02	+	26284419	26285929			26284419	26285929
XS02G0221900.1	XS02G0221900	desc	Chr02	+	26390888	26392761			26390888	26392761
XS02G0222000.1	XS02G0222000	desc	Chr02	-	26416763	26417972			26416763	26417972
XS02G0222100.1	XS02G0222100	desc	Chr02	+	26521079	26529281			26521079	26529281
XS02G0222200.1	XS02G0222200	desc	Chr02	+	26531536	26531982			26531536	26531982
XS02G0222300.1	XS02G0222300	desc	Chr02	+	26622075	26623262			26622075	26623262
XS02G0222400.1	XS02G0222400	desc	Chr02	+	26629975	26631830			26629975	26631830
XS02G0222500.1	XS02G0222500	desc	Chr02	-	26733941	26735844			26733941	26735844
XS02G0222600.1	XS02G0222600	desc	Chr02	-	26832231	26834098			26832231	26834098
XS02G0222700.1	XS02G0222700	desc	Chr02	-	26897794	26898999			26897794	26898999
XS02G0223000.1	XS02G0223000	desc	Chr02	+	26990891	26997704			26990891	26997704
XS02G0223100.1	XS02G0223100	desc	Chr02	+	27013780	27015694			27013780	27015694
XS02G0223200.1	XS02G0223200	desc	Chr02	+	27016925	27017662			27016925	27017662
XS02G0223300.1	XS02G0223300	desc	Chr02	-	27045200	27047202			27045200	27047202
XS02G0223800.1	XS02G0223800	desc	Chr02	-	27088134	27089204			27088134	27089204
XS02G0224200.1	XS02G0224200	desc	Chr02	+	27138627	27140339			27138627	27140339
XS02G0224300.1	XS02G0224300	desc	Chr02	-	27145624	27153777			27145624	27153777
XS02G0224700.1	XS02G0224700	desc	Chr02	+	27202460	27207960			27202460	27207960
XS02G0224800.1	XS02G0224800	desc	Chr02	-	27209134	27211161			27209134	27211161
XS02G0225000.1	XS02G0225000	desc	Chr02	+	27217016	27223400			27217016	27223400
XS02G0225100.1	XS02G0225100	desc	Chr02	-	27222250	27227444			27222250	27227444
XS02G0225400.1	XS02G0225400	desc	Chr02	+	27256542	27257139			27256542	27257139
XS02G0225500.1	XS02G0225500	desc	Chr02	-	27258989	27259753			27258989	27259753
XS02G0225600.1	XS02G0225600	desc	Chr02	+	27268606	27269031			27268606	27269031
XS02G0225700.1	XS02G0225700	desc	Chr02	+	27278042	27301266			27278042	27301266
XS02G0225900.1	XS02G0225900	desc	Chr02	+	27349404	27350001			27349404	27350001
XS02G0226000.1	XS02G0226000	desc	Chr02	-	27351852	27352616			27351852	27352616
XS02G0226100.1	XS02G0226100	desc	Chr02	+	27364692	27391064			27364692	27391064
XS02G0226200.1	XS02G0226200	desc	Chr02	-	27415634	27416179			27415634	27416179
XS02G0226300.1	XS02G0226300	desc	Chr02	+	27441801	27442838			27441801	27442838
XS02G0226400.1	XS02G0226400	desc	Chr02	-	27448219	27450800			27448219	27450800
XS02G0226500.1	XS02G0226500	desc	Chr02	+	27451664	27453326			27451664	27453326
XS02G0226700.1	XS02G0226700	desc	Chr02	-	27494089	27494622			27494089	27494622
XS02G0226800.1	XS02G0226800	desc	Chr02	+	27500300	27502418			27500300	27502418
XS02G0226900.1	XS02G0226900	desc	Chr02	-	27502587	27503624			27502587	27503624
XS02G0227500.1	XS02G0227500	desc	Chr02	+	27562800	27563903			27562800	27563903
XS02G0227600.1	XS02G0227600	desc	Chr02	-	27564741	27572425			27564741	27572425
XS02G0227700.1	XS02G0227700	desc	Chr02	+	27579796	27583466			27579796	27583466
XS02G0227800.1	XS02G0227800	desc	Chr02	-	27609554	27618180			27609554	27618180
XS02G0227900.1	XS02G0227900	desc	Chr02	-	27618795	27619182			27618795	27619182
XS02G0228000.1	XS02G0228000	desc	Chr02	-	27628512	27630887			27628512	27630887
XS02G0228200.1	XS02G0228200	desc	Chr02	+	27698048	27702031			27698048	27702031
XS02G0228900.1	XS02G0228900	desc	Chr02	+	27711595	27716633			27711595	27716633
XS02G0229000.1	XS02G0229000	desc	Chr02	-	27721015	27723339			27721015	27723339
XS02G0229200.1	XS02G0229200	desc	Chr02	+	27772498	27775909			27772498	27775909
XS02G0229300.1	XS02G0229300	desc	Chr02	-	27778580	27782002			27778580	27782002
XS02G0230300.1	XS02G0230300	desc	Chr02	-	27836395	27839873			27836395	27839873
XS02G0230400.1	XS02G0230400	desc	Chr02	+	27841515	27842623			27841515	27842623
XS02G0230500.1	XS02G0230500	desc	Chr02	-	27842725	27844282			27842725	27844282
XS02G0230600.1	XS02G0230600	desc	Chr02	+	27846342	27849152			27846342	27849152
XS02G0230700.1	XS02G0230700	desc	Chr02	+	27858205	27859500			27858205	27859500
XS02G0230800.1	XS02G0230800	desc	Chr02	-	27900387	27903014			27900387	27903014
XS02G0230900.1	XS02G0230900	desc	Chr02	+	27904429	27905076			27904429	27905076
XS02G0231000.1	XS02G0231000	desc	Chr02	-	27914499	27915404			27914499	27915404
XS02G0231100.1	XS02G0231100	desc	Chr02	+	27930076	27931181			27930076	27931181
XS02G0231200.1	XS02G0231200	desc	Chr02	-	27931252	27932816			27931252	27932816
XS02G0231300.1	XS02G0231300	desc	Chr02	+	27955767	27957749			27955767	27957749
XS02G0231400.1	XS02G0231400	desc	Chr02	-	27964838	27965768			27964838	27965768
XS02G0231500.1	XS02G0231500	desc	Chr02	+	27974895	27975954			27974895	27975954
XS02G0231600.1	XS02G0231600	desc	Chr02	+	27991571	27992967			27991571	27992967
XS02G0231700.1	XS02G0231700	desc	Chr02	-	28007208	28008976			28007208	28008976
XS02G0231800.1	XS02G0231800	desc	Chr02	+	28022263	28024335			28022263	28024335
XS02G0231900.1	XS02G0231900	desc	Chr02	+	28024413	28024760			28024413	28024760
XS02G0232000.1	XS02G0232000	desc	Chr02	-	28035687	28037296			28035687	28037296
XS02G0232200.1	XS02G0232200	desc	Chr02	+	28081254	28082153			28081254	28082153
XS02G0232500.1	XS02G0232500	desc	Chr02	-	28099029	28100693			28099029	28100693
XS02G0232600.1	XS02G0232600	desc	Chr02	+	28104979	28106231			28104979	28106231
XS02G0232700.1	XS02G0232700	desc	Chr02	+	28116475	28118183			28116475	28118183
XS02G0232800.1	XS02G0232800	desc	Chr02	+	28126124	28127459			28126124	28127459
XS02G0233400.1	XS02G0233400	desc	Chr02	+	28192723	28195798			28192723	28195798
XS02G0233500.1	XS02G0233500	desc	Chr02	-	28195451	28201191			28195451	28201191
XS02G0233600.1	XS02G0233600	desc	Chr02	+	28201599	28202781			28201599	28202781
XS02G0233700.1	XS02G0233700	desc	Chr02	-	28204665	28208115			28204665	28208115
XS02G0233800.1	XS02G0233800	desc	Chr02	+	28208933	28218892			28208933	28218892
XS02G0233900.1	XS02G0233900	desc	Chr02	-	28221273	28227418			28221273	28227418
XS02G0234000.1	XS02G0234000	desc	Chr02	+	28231230	28233704			28231230	28233704
XS02G0234100.1	XS02G0234100	desc	Chr02	+	28250733	28252189			28250733	28252189
XS02G0234200.1	XS02G0234200	desc	Chr02	-	28253255	28266783			28253255	28266783
XS02G0234400.1	XS02G0234400	desc	Chr02	+	28289580	28310657			28289580	28310657
XS02G0235500.1	XS02G0235500	desc	Chr02	-	28379571	28380515			28379571	28380515
XS02G0235800.1	XS02G0235800	desc	Chr02	+	28417341	28424884			28417341	28424884
XS02G0235900.1	XS02G0235900	desc	Chr02	-	28443857	28445893			28443857	28445893
XS02G0236000.1	XS02G0236000	desc	Chr02	-	28446768	28449109			28446768	28449109
XS02G0236300.1	XS02G0236300	desc	Chr02	-	28474152	28485193			28474152	28485193
XS02G0236400.1	XS02G0236400	desc	Chr02	-	28486662	28487117			28486662	28487117
XS02G0236900.1	XS02G0236900	desc	Chr02	+	28523417	28525452			28523417	28525452
XS02G0237100.1	XS02G0237100	desc	Chr02	-	28544493	28551851			28544493	28551851
XS02G0238800.1	XS02G0238800	desc	Chr02	+	28696299	28697009			28696299	28697009
XS02G0239200.1	XS02G0239200	desc	Chr02	-	28710647	28711057			28710647	28711057
XS02G0239400.1	XS02G0239400	desc	Chr02	+	28740153	28744533			28740153	28744533
XS02G0240600.1	XS02G0240600	desc	Chr02	+	28824121	28831840			28824121	28831840
XS02G0240900.1	XS02G0240900	desc	Chr02	-	28873718	28874397			28873718	28874397
XS02G0241500.1	XS02G0241500	desc	Chr02	-	28930298	28938561			28930298	28938561
XS02G0241600.1	XS02G0241600	desc	Chr02	+	28935605	28942812			28935605	28942812
XS02G0241800.1	XS02G0241800	desc	Chr02	+	28958892	28960727			28958892	28960727
XS02G0241900.1	XS02G0241900	desc	Chr02	-	28961072	28969185			28961072	28969185
XS02G0242000.1	XS02G0242000	desc	Chr02	-	29010094	29014991			29010094	29014991
XS02G0242100.1	XS02G0242100	desc	Chr02	-	29018384	29019076			29018384	29019076
XS02G0242300.1	XS02G0242300	desc	Chr02	+	29048260	29052908			29048260	29052908
XS02G0242700.1	XS02G0242700	desc	Chr02	+	29091607	29116027			29091607	29116027
XS02G0242800.1	XS02G0242800	desc	Chr02	+	29121402	29134107			29121402	29134107
XS02G0243000.1	XS02G0243000	desc	Chr02	-	29174240	29176546			29174240	29176546
XS02G0243400.1	XS02G0243400	desc	Chr02	+	29228598	29229534			29228598	29229534
XS02G0245800.1	XS02G0245800	desc	Chr02	+	29422791	29423560			29422791	29423560
XS02G0246400.1	XS02G0246400	desc	Chr02	-	29452238	29454410			29452238	29454410
XS02G0247000.1	XS02G0247000	desc	Chr02	+	29550261	29552000			29550261	29552000
XS02G0248200.1	XS02G0248200	desc	Chr02	+	29782673	29788873			29782673	29788873
XS02G0248600.1	XS02G0248600	desc	Chr02	+	29844791	29846873			29844791	29846873
XS02G0248700.1	XS02G0248700	desc	Chr02	-	29847304	29851296			29847304	29851296
XS02G0248900.1	XS02G0248900	desc	Chr02	-	29871213	29879542			29871213	29879542
XS02G0249000.1	XS02G0249000	desc	Chr02	-	29925831	29926487			29925831	29926487
XS02G0249100.1	XS02G0249100	desc	Chr02	-	29976318	29976843			29976318	29976843
XS02G0249300.1	XS02G0249300	desc	Chr02	+	29990136	30007497			29990136	30007497
XS02G0249400.1	XS02G0249400	desc	Chr02	+	30015224	30024947			30015224	30024947
XS02G0249500.1	XS02G0249500	desc	Chr02	+	30026046	30036520			30026046	30036520
XS02G0249600.1	XS02G0249600	desc	Chr02	+	30038509	30042759			30038509	30042759
XS02G0249700.1	XS02G0249700	desc	Chr02	-	30043697	30046311			30043697	30046311
XS02G0249800.1	XS02G0249800	desc	Chr02	-	30054343	30065309			30054343	30065309
XS02G0249900.1	XS02G0249900	desc	Chr02	+	30071111	30079380			30071111	30079380
XS02G0250200.1	XS02G0250200	desc	Chr02	-	30096085	30100261			30096085	30100261
XS02G0250300.1	XS02G0250300	desc	Chr02	-	30105322	30109726			30105322	30109726
XS02G0250700.1	XS02G0250700	desc	Chr02	+	30150315	30155630			30150315	30155630
XS02G0250900.1	XS02G0250900	desc	Chr02	+	30219621	30224732			30219621	30224732
XS02G0251100.1	XS02G0251100	desc	Chr02	+	30253587	30257488			30253587	30257488
XS02G0251900.1	XS02G0251900	desc	Chr02	+	30350852	30357102			30350852	30357102
XS02G0252100.1	XS02G0252100	desc	Chr02	+	30382169	30401759			30382169	30401759
XS02G0252200.1	XS02G0252200	desc	Chr02	-	30403335	30414551			30403335	30414551
XS02G0252300.1	XS02G0252300	desc	Chr02	-	30427215	30428338			30427215	30428338
XS02G0252400.1	XS02G0252400	desc	Chr02	-	30433943	30435444			30433943	30435444
XS02G0252600.1	XS02G0252600	desc	Chr02	+	30491702	30491908			30491702	30491908
XS02G0253600.1	XS02G0253600	desc	Chr02	-	30591575	30595483			30591575	30595483
XS02G0253900.1	XS02G0253900	desc	Chr02	-	30606156	30608812			30606156	30608812
XS02G0254000.1	XS02G0254000	desc	Chr02	-	30630603	30631611			30630603	30631611
XS02G0254100.1	XS02G0254100	desc	Chr02	-	30656185	30657272			30656185	30657272
XS02G0254400.1	XS02G0254400	desc	Chr02	-	30700012	30700959			30700012	30700959
XS02G0254500.1	XS02G0254500	desc	Chr02	-	30704102	30712739			30704102	30712739
XS02G0254600.1	XS02G0254600	desc	Chr02	-	30774648	30785640			30774648	30785640
XS02G0254800.1	XS02G0254800	desc	Chr02	-	30795501	30799459			30795501	30799459
XS02G0254900.1	XS02G0254900	desc	Chr02	-	30854526	30861138			30854526	30861138
XS02G0255000.1	XS02G0255000	desc	Chr02	+	30870559	30878835			30870559	30878835
XS02G0255100.1	XS02G0255100	desc	Chr02	-	30962992	30968266			30962992	30968266
XS02G0255200.1	XS02G0255200	desc	Chr02	-	30995160	30999298			30995160	30999298
XS02G0255300.1	XS02G0255300	desc	Chr02	+	31044397	31046333			31044397	31046333
XS02G0255500.1	XS02G0255500	desc	Chr02	-	31064067	31068455			31064067	31068455
XS02G0255900.1	XS02G0255900	desc	Chr02	+	31120316	31122276			31120316	31122276
XS02G0256100.1	XS02G0256100	desc	Chr02	+	31131776	31135109			31131776	31135109
XS02G0256300.1	XS02G0256300	desc	Chr02	+	31143861	31153111			31143861	31153111
XS02G0256900.1	XS02G0256900	desc	Chr02	+	31204814	31207549			31204814	31207549
XS02G0257000.1	XS02G0257000	desc	Chr02	+	31278842	31279252			31278842	31279252
XS02G0257100.1	XS02G0257100	desc	Chr02	+	31304056	31309006			31304056	31309006
XS02G0257200.1	XS02G0257200	desc	Chr02	-	31316491	31318759			31316491	31318759
XS02G0257300.1	XS02G0257300	desc	Chr02	-	31324743	31328000			31324743	31328000
XS02G0257400.1	XS02G0257400	desc	Chr02	-	31347858	31352392			31347858	31352392
XS02G0257600.1	XS02G0257600	desc	Chr02	-	31420531	31432600			31420531	31432600
XS02G0257700.1	XS02G0257700	desc	Chr02	-	31438228	31438591			31438228	31438591
XS02G0258000.1	XS02G0258000	desc	Chr02	+	31492832	31494372			31492832	31494372
XS02G0258200.1	XS02G0258200	desc	Chr02	+	31542412	31548730			31542412	31548730
XS02G0258300.1	XS02G0258300	desc	Chr02	+	31575454	31575999			31575454	31575999
XS02G0258400.1	XS02G0258400	desc	Chr02	+	31613081	31615136			31613081	31615136
XS02G0258700.1	XS02G0258700	desc	Chr02	+	31697466	31699541			31697466	31699541
XS02G0258800.1	XS02G0258800	desc	Chr02	+	31729197	31734570			31729197	31734570
XS02G0258900.1	XS02G0258900	desc	Chr02	+	31751130	31765512			31751130	31765512
XS02G0259000.1	XS02G0259000	desc	Chr02	+	31781145	31784930			31781145	31784930
XS02G0261000.1	XS02G0261000	desc	Chr02	-	31877310	31879645			31877310	31879645
XS02G0261100.1	XS02G0261100	desc	Chr02	-	31884562	31888014			31884562	31888014
XS02G0261200.1	XS02G0261200	desc	Chr02	+	31888495	31895413			31888495	31895413
XS02G0261300.1	XS02G0261300	desc	Chr02	-	31896177	31899463			31896177	31899463
XS02G0261400.1	XS02G0261400	desc	Chr02	-	31917260	31927129			31917260	31927129
XS02G0261700.1	XS02G0261700	desc	Chr02	-	31957111	31966227			31957111	31966227
XS02G0261800.1	XS02G0261800	desc	Chr02	-	31968025	31972782			31968025	31972782
XS02G0263200.1	XS02G0263200	desc	Chr02	+	32049085	32050088			32049085	32050088
XS02G0263800.1	XS02G0263800	desc	Chr02	-	32092633	32099848			32092633	32099848
XS02G0263900.1	XS02G0263900	desc	Chr02	-	32124444	32133872			32124444	32133872
XS02G0264000.1	XS02G0264000	desc	Chr02	+	32137513	32139491			32137513	32139491
XS02G0264100.1	XS02G0264100	desc	Chr02	-	32140310	32144691			32140310	32144691
XS02G0264300.1	XS02G0264300	desc	Chr02	+	32152194	32158001			32152194	32158001
XS02G0264400.1	XS02G0264400	desc	Chr02	-	32158627	32159502			32158627	32159502
XS02G0264500.1	XS02G0264500	desc	Chr02	-	32161078	32167070			32161078	32167070
XS02G0265200.1	XS02G0265200	desc	Chr02	+	32217181	32218305			32217181	32218305
XS02G0265400.1	XS02G0265400	desc	Chr02	+	32270363	32301119			32270363	32301119
XS02G0265500.1	XS02G0265500	desc	Chr02	+	32303011	32304081			32303011	32304081
XS02G0265600.1	XS02G0265600	desc	Chr02	+	32306674	32312249			32306674	32312249
XS02G0266100.1	XS02G0266100	desc	Chr02	-	32386703	32388936			32386703	32388936
XS02G0266400.1	XS02G0266400	desc	Chr02	-	32450543	32456187			32450543	32456187
XS02G0266500.1	XS02G0266500	desc	Chr02	-	32461193	32463209			32461193	32463209
XS02G0266600.1	XS02G0266600	desc	Chr02	-	32485047	32487592			32485047	32487592
XS02G0266700.1	XS02G0266700	desc	Chr02	+	32520534	32525216			32520534	32525216
XS02G0267200.1	XS02G0267200	desc	Chr02	+	32717159	32721055			32717159	32721055
XS02G0267400.1	XS02G0267400	desc	Chr02	+	32741750	32743255			32741750	32743255
XS02G0267600.1	XS02G0267600	desc	Chr02	-	32777695	32778573			32777695	32778573
XS02G0268100.1	XS02G0268100	desc	Chr02	-	32866043	32867083			32866043	32867083
