	MA_124091	7419	12537
	MA_124092	11859	38100
	MA_124093	17502	18120
	MA_124101	31546	31947
	MA_124101	50013	50385
	MA_12413	18121	19296
	MA_124133	3491	3829
	MA_124140	1	8252
	MA_12415	3620	16803
	MA_124168	1576	1848
	MA_124168	10829	11086
	MA_124174	319	621
	MA_124178	3981	6719
	MA_124184	1	2236
	MA_124195	9665	11436
	MA_124209	5395	10378
	MA_124220	14325	14917
	MA_124221	12422	13996
	MA_124228	964	7455
	MA_12423	7088	7924
	MA_124238	1	834
	MA_124239	6309	7958
	MA_124243	9142	9579
	MA_124244	13893	14111
	MA_124244	14421	24167
	MA_124259	2102	3229
	MA_12428	23847	24035
	MA_12429	5256	5417
	MA_124298	1	13133
	MA_124304	12648	13229
	MA_124336	8865	9353
	MA_12434	10307	11337
	MA_12435	3749	17286
	MA_124366	1851	16409
	MA_12437	7969	8442
	MA_12441	32415	34084
	MA_124423	5205	5456
	MA_124436	4030	6961
	MA_12445	53455	56900
	MA_124460	10281	15755
	MA_124462	2689	3039
	MA_124463	11646	19733
	MA_124480	5751	7605
	MA_124481	10100	21403
	MA_124485	4253	7009
	MA_124486	44105	44755
	MA_12450	34048	34629
	MA_12450	41181	42105
	MA_124501	1	9816
	MA_124502	1	5341
	MA_124506	12235	14154
	MA_124511	1	393
	MA_124511	10499	11352
	MA_124514	7171	11154
	MA_124516	20767	21301
	MA_12452	2562	5908
	MA_124529	5585	6041
	MA_12454	51407	51905
	MA_124557	11958	12428
	MA_124563	8724	9911
	MA_12458	5177	5629
	MA_124583	10967	12020
	MA_124590	19528	19827
	MA_124591	1	6220
	MA_124597	23163	23488
	MA_124600	13669	14121
	MA_124602	8388	8948
	MA_124606	1	2282
	MA_124607	1	1026
	MA_124608	3130	7184
	MA_12461	15918	16178
	MA_124614	394	1164
	MA_124616	1	9569
	MA_124630	22146	26350
	MA_124637	13920	15592
	MA_124640	22197	24820
	MA_124659	3736	6785
	MA_12466	29629	29925
	MA_12466	39936	48165
	MA_124660	1774	4404
	MA_124661	11693	12950
	MA_124662	7048	7566
	MA_124677	3550	4797
	MA_124681	1319	5008
	MA_124690	14363	14731
	MA_124703	1089	1362
	MA_12471	11237	13262
	MA_12471	35908	38487
	MA_12471	48527	49303
	MA_124714	246	1595
	MA_124719	2181	4032
	MA_124733	1	8920
	MA_12474	1335	3357
	MA_124741	5823	6131
	MA_124750	4205	4945
	MA_124753	5430	6416
	MA_12476	28741	31785
	MA_124767	6227	9472
	MA_124768	1	6172
	MA_124772	1832	2991
	MA_124774	11409	13649
	MA_124780	2464	2952
	MA_124796	3152	3925
	MA_124797	9032	11072
	MA_124819	2515	3896
	MA_12482	2219	3136
	MA_12483	21338	21838
	MA_124834	16401	16930
	MA_12484	7446	45633
	MA_124841	1	11033
	MA_124843	8442	11294
	MA_124858	1	387
	MA_124859	11207	13310
	MA_124868	5585	5908
	MA_124868	6430	9157
	MA_124869	4861	6191
	MA_124887	15130	16082
	MA_124888	11418	12446
	MA_1249	34087	49674
	MA_12490	3057	3377
	MA_124901	9662	12742
	MA_124902	15452	15792
	MA_124907	4201	6090
	MA_124907	9062	11834
	MA_124911	2108	3358
	MA_124915	12047	13273
	MA_124917	12866	13650
	MA_12493	28945	30625
	MA_124930	1	2933
	MA_124933	8731	12646
	MA_12494	32797	38707
	MA_124940	4950	6201
	MA_124947	11067	14169
	MA_124963	6549	6988
	MA_124971	6415	7334
	MA_124987	10495	12567
	MA_124998	1	6509
	MA_12500	44799	45731
	MA_1250161	1	235
	MA_12502	2204	4198
	MA_12502	33047	33376
	MA_125022	8989	11164
	MA_12503	33309	37168
	MA_125039	11323	11789
	MA_125040	7020	8011
	MA_125040	18581	20287
	MA_125055	9495	10343
	MA_125055	29310	30101
	MA_125058	3838	3987
	MA_125058	9189	9713
	MA_12506	5736	6589
	MA_125067	9382	9817
	MA_125077	8143	11042
	MA_125090	23366	23992
	MA_125092	703	2178
	MA_125092	11377	14927
	MA_125097	493	780
	MA_125113	1755	2120
	MA_125120	2002	3483
	MA_125121	4341	5714
	MA_125123	6020	6250
	MA_125123	12823	15302
	MA_125125	3660	5445
	MA_125131	10025	11605
	MA_125146	7804	9272
	MA_12515	2062	2463
	MA_125167	14428	17411
	MA_125168	6073	7131
	MA_125175	1947	3837
	MA_12518	1774	6288
	MA_125182	1	1511
	MA_1251824	1	212
	MA_12519	30771	32096
	MA_125197	9114	9434
	MA_125197	9667	10284
	MA_1252	10952	12285
	MA_125201	4322	4651
	MA_125206	1	15479
	MA_125231	3323	5403
	MA_12524	20553	21150
	MA_125242	1	2890
	MA_125257	4050	7049
	MA_125259	8444	9070
	MA_12527	3289	4306
	MA_125282	11369	11644
	MA_125291	6919	9887
	MA_125295	5786	6112
	MA_12530	2081	7332
	MA_12530	8279	8617
	MA_12530	11139	11644
	MA_125305	7427	13115
	MA_125308	13493	14023
	MA_125311	2257	2676
	MA_125316	6839	7802
	MA_125328	18856	19177
	MA_12533	2725	3102
	MA_12534	21391	21798
	MA_125352	14365	14580
	MA_125366	1381	1542
	MA_125393	1	3084
	MA_12540	4331	5202
	MA_12540	19929	20431
	MA_125409	8582	9939
	MA_125412	3283	5205
	MA_125428	11148	11747
	MA_125428	11801	18483
	MA_125443	3401	8596
	MA_12545	8139	9929
	MA_125461	8697	12432
	MA_125465	1	1731
	MA_12547	75225	76016
	MA_125470	1332	3768
	MA_125470	3996	4241
	MA_125473	10175	11215
	MA_125488	3550	3714
	MA_12549	31847	33423
	MA_125496	5611	6039
	MA_125497	943	1785
	MA_1255	7688	8017
	MA_125507	6063	6752
	MA_12551	50550	59522
	MA_125514	6182	7008
	MA_125519	4665	4973
	MA_125528	4303	5436
	MA_12554	1834	8705
	MA_12554	14788	17906
	MA_125550	6952	10111
	MA_125554	16605	17179
	MA_125564	4793	6618
	MA_125565	8811	10816
	MA_12557	50512	50829
	MA_125573	1	332
	MA_125584	16065	20439
	MA_125592	11551	12374
	MA_125599	48930	50496
	MA_125601	9442	12913
	MA_125602	15084	17517
	MA_125605	1236	1881
	MA_125608	12685	13960
	MA_125631	5796	13983
	MA_125635	2447	2713
	MA_125636	734	3759
	MA_125663	4286	4900
	MA_125673	18119	19540
	MA_125674	4016	8902
	MA_125677	9932	12396
	MA_125678	1646	3343
	MA_125690	8766	9898
	MA_125690	17394	32538
	MA_125704	9991	11658
	MA_125709	10132	17501
	MA_125713	1	9387
	MA_125717	10499	12588
	MA_12573	39767	52480
	MA_125741	5570	7195
	MA_125750	578	840
	MA_125752	3081	3938
	MA_125758	1749	5607
	MA_125758	6665	8126
	MA_125759	6177	12708
	MA_12577	8182	10284
	MA_125772	7932	10232
	MA_125774	8953	9255
	MA_125803	16187	16738
	MA_125812	593	1605
	MA_125820	12556	12999
	MA_125820	16841	17011
	MA_125829	1	11786
	MA_125830	2373	6393
	MA_125844	11152	12101
	MA_125845	27975	29005
	MA_125848	4499	5273
	MA_125862	1239	4536
	MA_125869	6140	7321
	MA_125869	7381	9291
	MA_12587	27946	30756
	MA_125874	34078	34446
	MA_125874	38793	41715
	MA_12588	8217	8756
	MA_1258855	1	222
	MA_125902	1287	1514
	MA_12592	6003	12263
	MA_125929	17442	18716
	MA_125930	1	12359
	MA_125938	5364	5899
	MA_12594	7366	7684
	MA_12594	28800	34013
	MA_125942	21477	22365
	MA_125954	9972	10712
	MA_125955	8508	9906
	MA_125970	3959	4378
	MA_125978	2989	3783
	MA_125978	6268	6507
	MA_125982	15867	16577
	MA_125984	6117	7071
	MA_125988	1	5891
	MA_125991	8051	9095
	MA_125995	13382	13957
	MA_126002	8222	10444
	MA_126013	1	609
	MA_126021	6916	11987
	MA_126026	11667	12039
	MA_126030	2828	3073
	MA_126037	5932	6939
	MA_126037	6987	8634
	MA_12604	1	6458
	MA_12604	6484	8068
	MA_12604	13477	13760
	MA_12604	36071	36580
	MA_126044	1	1721
	MA_126045	3942	5807
	MA_126057	3037	3433
	MA_126084	18933	19682
	MA_126087	2606	4507
	MA_1261	9149	10532
	MA_126114	6108	7449
	MA_126120	3859	4431
	MA_126120	11531	12214
	MA_126129	18914	30890
	MA_126139	15632	17968
	MA_126148	9321	12934
	MA_126169	1	8957
	MA_126170	2878	4026
	MA_126178	1	4814
	MA_126188	2262	3137
	MA_12619	19116	20027
	MA_126192	4979	11649
	MA_1262	72519	75722
	MA_126202	3625	4872
	MA_126211	9055	11166
	MA_126212	7104	9653
	MA_126220	1	920
	MA_126229	12835	13659
	MA_126229	15602	16561
	MA_12625	8781	10598
	MA_126258	7041	20548
	MA_12626	14924	16271
	MA_126260	2760	4499
	MA_126261	10951	12645
	MA_126263	10103	13768
	MA_126270	8075	10171
	MA_126273	22106	24114
	MA_126275	8183	8572
	MA_126277	6496	6753
	MA_126278	10021	10998
	MA_126287	8302	8922
	MA_126290	18638	18907
	MA_126299	13742	15070
	MA_126300	4757	7855
	MA_126303	1	1255
	MA_126306	1	9743
	MA_126338	28250	28435
	MA_126339	1201	1950
	MA_12634	32681	34857
	MA_126364	4280	7679
	MA_1263682	1	214
	MA_12637	18191	21209
	MA_126371	3128	9883
	MA_12638	16660	17246
	MA_126387	6216	7282
	MA_126392	4205	4813
	MA_126399	7778	9019
	MA_126406	11077	14585
	MA_126414	7444	10839
	MA_126425	1642	4744
	MA_12643	41851	44935
	MA_126442	2054	11545
	MA_126442	11571	12367
	MA_126444	1	7151
	MA_126449	14009	14554
	MA_126451	35046	35463
	MA_126451	43360	46314
	MA_126464	9277	10431
	MA_126500	1	2683
	MA_126501	1	1882
	MA_12651	6080	7951
	MA_126512	1469	2071
	MA_126516	8889	9134
	MA_12652	25009	29348
	MA_126523	15144	16226
	MA_12653	8571	11967
	MA_126539	1	2770
	MA_126544	4067	4719
	MA_126554	14941	15357
	MA_126556	421	1455
	MA_126558	4718	5150
	MA_126568	7112	17547
	MA_12657	19623	21581
	MA_126583	5042	5407
	MA_126621	10839	11919
	MA_126622	10427	11641
	MA_126627	9174	9476
	MA_12663	55534	57898
	MA_126634	1602	7390
	MA_126635	776	2746
	MA_126642	14399	14629
	MA_126645	10863	11240
	MA_126650	1	2581
	MA_126658	23597	25800
	MA_126665	1595	2022
	MA_126678	11492	16773
	MA_126688	4401	4751
	MA_12669	2801	8827
	MA_12670	14842	15153
	MA_12670	46171	49606
	MA_12671	2127	5028
	MA_12671	42686	43180
	MA_126710	11077	11487
	MA_126711	4540	6188
	MA_126713	22444	22912
	MA_126729	503	1765
	MA_126735	14169	16134
	MA_126742	8451	10783
	MA_126761	9012	13523
	MA_126765	12718	14104
	MA_126766	3340	14990
	MA_126777	2291	4380
	MA_126789	7434	9036
	MA_12679	14819	16391
	MA_126801	6645	7235
	MA_126820	1	4618
	MA_126828	1	4387
	MA_126835	14646	22731
	MA_126838	11987	12638
	MA_12684	21882	25212
	MA_126854	5275	10583
	MA_126858	1284	1751
	MA_126865	2890	3669
	MA_126865	7194	8975
	MA_126866	8252	13095
	MA_126871	10970	11446
	MA_126887	1	4530
	MA_126898	7711	7935
	MA_126903	2401	2736
	MA_126936	5890	10794
	MA_12695	34318	34922
	MA_126964	17663	18148
	MA_126968	19879	20559
	MA_12697	21326	21886
	MA_126973	1896	3032
	MA_126985	16261	17352
	MA_126989	8010	10525
	MA_12699	22569	22859
	MA_12699	25880	28157
	MA_126994	1	1739
	MA_126996	11643	12050
	MA_127018	1	346
	MA_127019	3901	8747
	MA_12702	33835	34230
	MA_127038	1	3110
	MA_127040	7366	9044
	MA_12705	5920	6372
	MA_127058	14506	16926
	MA_127060	6432	9128
	MA_127066	902	3002
	MA_127069	10240	11438
	MA_127070	16583	17578
	MA_127071	1	6464
	MA_127079	8892	10719
	MA_127081	1129	4203
	MA_12709	1967	28619
	MA_127096	8784	11336
	MA_127098	12428	14399
	MA_1271	2245	11932
	MA_127101	2770	3549
	MA_127101	15303	15602
	MA_127101	18177	24628
	MA_127104	11329	11829
	MA_127108	31059	34404
	MA_12713	38225	38533
	MA_127131	4091	4949
	MA_127138	16407	16751
	MA_127139	5886	6424
	MA_12714	4451	50325
	MA_127141	1	468
	MA_127141	2167	2817
	MA_127141	7334	9928
	MA_127161	40800	41735
	MA_12717	10597	10905
	MA_12718	25123	25332
	MA_127199	8547	9002
	MA_1272	4216	5675
	MA_1272	31066	31365
	MA_127205	1	5578
	MA_127220	12135	12956
	MA_127228	13181	14173
	MA_127247	7835	8934
	MA_127251	1	4362
	MA_127253	6159	10043
	MA_127254	8638	9427
	MA_12726	7450	33154
	MA_127295	6726	8160
	MA_127299	1	2310
	MA_12730	3943	6669
	MA_12732	1	3852
	MA_127335	16969	20368
	MA_127355	10551	11558
	MA_127364	1	9454
	MA_127366	10284	10765
	MA_127386	7511	9286
	MA_12739	30119	31405
	MA_127399	1	2871
	MA_1274	33947	37374
	MA_127404	13711	14151
	MA_127412	1179	1406
	MA_127412	6045	7618
	MA_127419	7652	16334
	MA_12742	20997	22388
	MA_12743	12815	13742
	MA_12746	13439	21343
	MA_127460	2590	5289
	MA_127468	5601	9202
	MA_12747	12494	13715
	MA_12748	895	1104
	MA_12748	9968	12691
	MA_127483	13966	14601
	MA_12749	1	33144
	MA_127500	7151	12174
	MA_127513	2853	4357
	MA_127541	1	1700
	MA_127542	1198	54150
	MA_127542	54228	57154
	MA_127544	7692	8201
	MA_12755	8749	9296
	MA_12756	17483	19556
	MA_127562	4168	5262
	MA_127575	9134	28995
	MA_127595	7959	10624
	MA_127596	798	17770
	MA_12760	8146	8586
	MA_12760	19709	20903
	MA_127615	9854	12492
	MA_127632	1	2713
	MA_127632	5953	6875
	MA_127638	9737	10225
	MA_127639	8024	9775
	MA_127644	5846	7651
	MA_127651	12460	13152
	MA_127651	13518	18716
	MA_127666	2045	12493
	MA_127668	5124	6858
	MA_127685	1828	3862
	MA_127692	24964	26230
	MA_1277	16535	16783
	MA_1277	21829	42668
	MA_127704	9794	12090
	MA_127704	13038	14555
	MA_127705	9396	17197
	MA_127708	14329	15699
	MA_12771	37165	42876
	MA_12772	7899	8156
	MA_12772	29849	33490
	MA_127720	9785	9949
	MA_127726	3200	3850
	MA_127744	4735	5725
	MA_127745	9186	12942
	MA_12775	14062	18332
	MA_12775	21415	21951
	MA_127750	9481	12578
	MA_127753	4373	5819
	MA_127755	1	5906
	MA_127762	1954	11249
	MA_127776	1	14920
	MA_127785	8286	10034
	MA_127794	15703	16531
	MA_127795	3153	8227
	MA_127799	1	3136
	MA_127801	19833	20201
	MA_127804	10284	13253
	MA_127807	10093	16508
	MA_12781	38451	38999
	MA_127813	1	9971
	MA_127819	1232	5565
	MA_12782	47119	47855
	MA_12782	47902	53190
	MA_12783	28880	29444
	MA_127832	6219	7508
	MA_127832	7535	7846
	MA_12784	19847	20836
	MA_127844	11084	11683
	MA_127848	9321	14231
	MA_127866	9736	11303
	MA_127879	4278	4565
	MA_127883	8837	10305
	MA_12790	7605	8072
	MA_12790	19910	20128
	MA_12790	22097	22354
	MA_12790	23087	24061
	MA_1279046	1	274
	MA_12791	11132	46244
	MA_127931	10834	11157
	MA_12794	33200	33520
	MA_127946	5747	5989
	MA_12796	5101	26521
	MA_12798	13928	14461
	MA_127981	6834	9781
	MA_127987	4932	15767
	MA_127999	2143	2793
	MA_128	44941	46337
	MA_12800	21321	21590
	MA_128006	1	955
	MA_128023	13475	15599
	MA_128027	11051	11458
	MA_128028	307	1334
	MA_128030	4199	9380
	MA_128033	17584	18766
	MA_128034	5685	8991
	MA_128035	5244	5399
	MA_128035	9791	13619
	MA_128035	13854	14838
	MA_128052	4758	6293
	MA_12806	13697	22567
	MA_12806	33792	39965
	MA_128060	2917	4278
	MA_12807	27682	28462
	MA_12808	3333	5470
	MA_128080	60	656
	MA_128083	561	746
	MA_128083	9232	10613
	MA_128084	1384	5514
	MA_12809	19644	22546
	MA_128092	21	287
	MA_128094	6954	10488
	MA_128105	7532	12260
	MA_12811	10866	11372
	MA_12813	10644	13281
	MA_128137	2188	3340
	MA_128146	8774	9608
	MA_128155	6511	9995
	MA_128164	1	2476
	MA_128167	7194	7622
	MA_128169	11433	12103
	MA_128170	8946	11052
	MA_128174	612	1564
	MA_128174	1718	2032
	MA_12820	20877	21767
	MA_128206	9764	10448
	MA_128208	9873	10082
	MA_12822	12490	12960
	MA_12822	34664	35083
	MA_128232	9222	9470
	MA_128244	7179	9030
	MA_128257	1027	1494
	MA_128260	93	377
	MA_128260	527	957
	MA_128267	6163	6438
	MA_128267	7409	7864
	MA_128277	812	1042
	MA_128287	9823	10850
	MA_128292	6479	8407
	MA_128292	8430	11373
	MA_128297	7478	7708
	MA_128297	7838	8459
	MA_128299	171	3452
	MA_1283	4073	43884
	MA_128304	11711	12867
	MA_128310	16423	20638
	MA_128329	23665	24314
	MA_12833	10677	11472
	MA_1283319	36	233
	MA_128341	5234	8082
	MA_128346	1327	2862
	MA_128387	25345	26400
	MA_128387	26698	27387
	MA_128393	3559	4136
	MA_1284	7136	7318
	MA_12842	1	174
	MA_12842	2009	2812
	MA_12842	21919	23443
	MA_128420	1	2046
	MA_128422	3442	4182
	MA_128425	1420	4056
	MA_128429	8225	8785
	MA_128433	348	2495
	MA_128433	2584	2865
	MA_128444	6207	6851
	MA_128453	8156	8559
	MA_128457	3913	4266
	MA_12847	6813	8286
	MA_12848	43567	52533
	MA_128485	2493	5550
	MA_12849	20132	20610
	MA_12850	18729	19283
	MA_12850	42768	43187
	MA_128517	9812	10913
	MA_12853	19173	27108
	MA_12854	5247	5684
	MA_12854	44603	45465
	MA_128562	18299	19156
	MA_128563	16084	17295
	MA_128564	1	5535
	MA_128577	1	657
	MA_128588	6622	7256
	MA_128596	788	958
	MA_128611	12191	12424
	MA_128615	1	6025
	MA_128616	3303	3854
	MA_128619	8719	8991
	MA_128643	19668	19961
	MA_128649	5706	6127
	MA_128654	8000	8380
	MA_128654	10940	11269
	MA_128655	12630	12899
	MA_128656	9408	9924
	MA_128658	6929	9420
	MA_12866	25160	26144
	MA_128667	1	3758
	MA_128667	7119	8167
	MA_128679	7959	8751
	MA_12868	5642	13979
	MA_128685	16004	16445
	MA_128686	10892	11287
	MA_12869	31796	32869
	MA_12869	47805	48404
	MA_128690	6550	8767
	MA_12870	28109	58254
	MA_128707	1	893
	MA_128722	14744	18204
	MA_128726	20678	20954
	MA_128728	12711	13927
	MA_12875	28614	29831
	MA_128753	11241	11762
	MA_128766	3675	6662
	MA_128791	7683	11875
	MA_1288	1	22219
	MA_128809	1060	1400
	MA_128814	12487	12792
	MA_128829	1	1049
	MA_128844	3600	4088
	MA_12885	27717	28064
	MA_128852	1460	5489
	MA_12886	13753	14429
	MA_128871	18764	23449
	MA_128872	2477	2875
	MA_128872	11642	15294
	MA_128872	23439	24102
	MA_128874	12183	12476
	MA_128880	1306	2900
	MA_128891	1674	2548
	MA_128895	3830	4318
	MA_128904	5742	6424
	MA_128912	6415	7278
	MA_12892	6799	7696
	MA_128937	2710	3249
	MA_12894	8826	9395
	MA_128945	12201	12680
	MA_128951	16638	16949
	MA_128961	1	583
	MA_128961	2138	7245
	MA_128961	7453	7773
	MA_128969	18348	19557
	MA_12897	8436	9917
	MA_12897	17983	18381
	MA_128979	4916	5245
	MA_128981	16566	18090
	MA_12899	10735	15211
	MA_128997	3736	4208
	MA_128998	5229	5816
	MA_128999	5952	9499
	MA_129	10140	10418
	MA_1290	5416	29780
	MA_129001	1434	6396
	MA_1290042	1	226
	MA_129009	3503	4435
	MA_12902	5669	34874
	MA_12905	2509	3471
	MA_129053	16659	17507
	MA_129062	544	3220
	MA_129063	4891	5970
	MA_129080	8308	12969
	MA_12909	16816	17361
	MA_129096	1	1166
	MA_129101	1000	1677
	MA_129125	213	683
	MA_129147	4292	4504
	MA_129149	231	3816
	MA_129151	27675	28781
	MA_129154	3602	3889
	MA_129159	12391	12657
	MA_12916	23693	25531
	MA_12916	32833	38008
	MA_129161	8207	11418
	MA_12917	27477	35798
	MA_1292008	1	282
	MA_129206	7760	9012
	MA_129211	5326	13986
	MA_129249	1281	4250
	MA_12926	55122	55760
	MA_129261	1	2561
	MA_129261	11243	15674
	MA_129261	23025	25915
	MA_12927	19340	21371
	MA_129275	4533	9456
	MA_129283	15783	18297
	MA_129289	1859	2298
	MA_129297	15804	16376
	MA_129306	3941	4516
	MA_129317	5828	6457
	MA_12932	12428	13267
	MA_12932	65976	66772
	MA_129323	223	678
	MA_129323	1901	2050
	MA_129323	2414	3808
	MA_129324	6571	9052
	MA_12933	3787	4145
	MA_129330	1	5378
	MA_129331	3733	5952
	MA_12936	12595	17971
	MA_12936	34024	37243
	MA_129361	28290	28751
	MA_129368	14091	19899
	MA_129369	7085	8118
	MA_129382	18716	20230
	MA_129383	10231	10533
	MA_12940	27223	28676
	MA_129401	3023	4188
	MA_129402	34671	35203
	MA_12941	15434	15841
	MA_129431	6375	6548
	MA_1294332	1	258
	MA_129435	7133	10275
	MA_129444	8153	11636
	MA_129451	8215	9588
	MA_129464	436	711
	MA_129465	7286	9747
	MA_129475	23677	26416
	MA_129476	6398	6958
	MA_129478	5958	6476
	MA_12948	18386	18592
	MA_12952	16119	17069
	MA_129521	3527	4839
	MA_129526	1	4447
	MA_129542	1	9328
	MA_129545	6352	6657
	MA_12955	5855	6182
	MA_129554	4686	5516
	MA_129554	5574	6611
	MA_129563	13141	13494
	MA_129563	15888	16304
	MA_129565	5620	6889
	MA_129574	21640	23900
	MA_129576	9758	10111
	MA_129577	6308	6814
	MA_129582	3126	3632
	MA_129582	3787	4716
	MA_129584	2813	5161
	MA_129584	6861	7061
	MA_129586	1	810
	MA_129591	8620	10394
	MA_129592	6353	9103
	MA_129613	6654	8335
	MA_129620	1	1413
	MA_129631	18643	22246
	MA_129645	15945	17333
	MA_12965	15804	19505
	MA_12965	34128	36176
	MA_129653	3975	4430
	MA_129654	7612	8237
	MA_129667	8766	11677
	MA_129671	6635	7494
	MA_129673	14914	16044
	MA_129673	34571	36519
	MA_129686	8980	9453
	MA_12969	29349	32282
	MA_129725	1	12753
	MA_129726	6228	7055
	MA_129739	1112	1810
	MA_129741	14467	15753
	MA_129749	4763	6037
	MA_129755	2234	15874
	MA_129762	5548	12438
	MA_129765	8708	10138
	MA_129768	5923	6624
	MA_129769	6691	9268
	MA_129773	9868	10515
	MA_129775	9952	10206
	MA_1297890	69	221
	MA_129791	2330	4405
	MA_129794	8399	8827
	MA_129797	17	670
	MA_129797	693	1049
	MA_129800	10723	12216
	MA_129800	12708	13433
	MA_129800	13833	15441
	MA_129805	11649	14156
	MA_129829	7388	13586
	MA_129837	23226	23474
	MA_12984	44544	49083
	MA_129840	3553	3867
	MA_129844	8348	8746
	MA_129851	3737	4180
	MA_129856	11538	12440
	MA_129859	32235	32513
	MA_12986	5787	7679
	MA_129861	6639	6971
	MA_129868	8096	11613
	MA_129875	4894	8970
	MA_129875	9547	10411
	MA_129891	5588	10214
	MA_129892	15661	19517
	MA_1299	15855	16145
	MA_129900	1731	1934
	MA_129917	6720	8501
	MA_129930	12229	15961
	MA_129931	1	323
	MA_129938	7567	9910
	MA_129942	7122	7943
	MA_12995	22107	22539
	MA_12996	3020	32224
	MA_129967	3854	4702
	MA_12998	23997	26727
	MA_129980	2308	3692
	MA_129982	42905	43144
	MA_129986	12246	13636
	MA_130005	4084	9318
	MA_130008	8642	10562
	MA_130018	4899	21698
	MA_130019	22714	23183
	MA_130026	16846	19499
	MA_130040	3626	6784
	MA_130065	5669	6061
	MA_130066	4865	5852
	MA_130070	7532	8269
	MA_130090	9394	9922
	MA_130108	6090	6509
	MA_130111	1	1035
	MA_130120	2580	6455
	MA_130124	8379	8606
	MA_130152	921	1523
	MA_130152	9473	13201
	MA_130162	7100	10386
	MA_130176	18991	19590
	MA_130180	21982	22685
	MA_130185	9401	9922
	MA_1301991	1	194
	MA_1302	493	1066
	MA_13020	19114	27260
	MA_130201	6610	11421
	MA_130209	2355	2862
	MA_13021	10948	16020
	MA_130214	14251	14523
	MA_13022	38193	40227
	MA_130220	44019	44658
	MA_130227	3521	4694
	MA_130238	7365	9548
	MA_13024	48741	50213
	MA_130243	8771	9223
	MA_130244	1483	4798
	MA_130249	11786	12636
	MA_13025	20493	24080
	MA_130250	2345	3103
	MA_130251	36421	38071
	MA_130258	1	2709
	MA_13026	22012	22542
	MA_13027	23560	25105
	MA_130270	7673	7909
	MA_130277	10846	11292
	MA_130285	11365	11601
	MA_1303	43116	43619
	MA_130300	1	3398
	MA_130303	14684	18523
	MA_130305	5586	5882
	MA_130308	10322	11488
	MA_130310	25286	25861
	MA_130319	28780	30468
	MA_13032	959	2812
	MA_13033	18566	19033
	MA_130334	10779	11224
	MA_130339	10570	12180
	MA_130348	1	3895
	MA_130352	10591	10950
	MA_130379	3944	4939
	MA_130401	5284	11863
	MA_130407	16470	16676
	MA_130415	1	4388
	MA_1304198	1	322
	MA_130421	5074	6113
	MA_130422	1	5952
	MA_130425	15959	16888
	MA_13044	12633	12974
	MA_130449	44025	45037
	MA_130450	10974	24950
	MA_130452	4408	5246
	MA_130453	12448	19045
	MA_130462	5078	5254
	MA_130474	4017	6508
	MA_130476	5330	5752
	MA_130479	1	6928
	MA_130482	2551	4591
	MA_130493	2060	3337
	MA_130500	4411	11700
	MA_130508	5944	7011
	MA_130511	12805	13140
	MA_130514	12688	13160
	MA_1305143	1	253
	MA_130518	5118	5672
	MA_130531	787	1188
	MA_130535	9552	12466
	MA_130537	1539	25806
	MA_130544	5481	5660
	MA_130555	12083	13019
	MA_130557	6394	7071
	MA_130567	7987	12352
	MA_13057	28887	32114
	MA_130571	4184	10170
	MA_130577	6087	7210
	MA_13058	26841	29869
	MA_130580	2017	3026
	MA_130582	6883	7248
	MA_13061	15624	23310
	MA_130615	2086	2562
	MA_130615	2697	4182
	MA_130616	1	6797
	MA_130621	19407	22412
	MA_130648	15900	19313
	MA_130652	15647	30820
	MA_130653	1609	2347
	MA_130653	3578	5760
	MA_130661	2576	2794
	MA_130669	10700	11380
	MA_130673	26044	26984
	MA_130676	15346	21121
	MA_130678	12286	12936
	MA_13068	66377	67009
	MA_130680	11655	11999
	MA_130686	12515	13084
	MA_130695	2995	3390
	MA_130699	405	1296
	MA_1307	15251	22816
	MA_130720	2268	3481
	MA_130726	4761	5664
	MA_130730	15796	16209
	MA_130735	8911	11319
	MA_130739	24258	27761
	MA_13074	16895	17527
	MA_130745	3814	4098
	MA_130745	5786	9156
	MA_130754	1124	5053
	MA_130754	8435	8647
	MA_130755	6270	7906
	MA_130768	523	3442
	MA_13077	1	3252
	MA_13077	23092	31367
	MA_130776	16480	25634
	MA_13078	14200	14701
	MA_13078	34186	36073
	MA_130788	12745	13865
	MA_130789	4880	6641
	MA_130799	17073	18338
	MA_1308	40437	45623
	MA_1308	45945	50418
	MA_130802	9799	12246
	MA_130803	7891	11681
	MA_130809	5785	7125
	MA_130810	3706	7133
	MA_130810	9790	9969
	MA_130823	1742	2512
	MA_130835	15440	21016
	MA_130849	8548	12050
	MA_130852	12312	14085
	MA_130853	25626	26453
	MA_130855	6747	7501
	MA_130858	11930	13834
	MA_130871	5272	9281
	MA_130877	6800	7640
	MA_130884	4345	5076
	MA_130894	19885	21513
	MA_130902	1	8529
	MA_130907	10850	18361
	MA_130907	21850	22242
	MA_130908	3975	4178
	MA_130918	12533	14274
	MA_130934	1505	2710
	MA_130946	5682	6281
	MA_130948	1744	3326
	MA_130948	3512	7417
	MA_130951	5140	6529
	MA_130952	14730	16193
	MA_130976	12497	12922
	MA_130980	10384	15256
	MA_130988	14772	15946
	MA_130998	1	201
	MA_130999	6774	8432
	MA_131	3855	6077
	MA_131006	4493	5519
	MA_13101	2816	13669
	MA_13101	30261	35016
	MA_131013	8039	10145
	MA_131015	1691	3470
	MA_131015	25709	26088
