Chr03	Chr03	83.86	539	86	1	1721	2259	64505441	64505978	4e-100	371.2
Chr03	Chr03	83.86	539	86	1	1721	2259	65687125	65687662	4e-100	371.2
Chr03	Chr03	82.76	615	105	1	1721	2335	75266474	75267087	4e-100	371.2
Chr03	Chr03	82.74	614	105	1	1721	2334	49929116	49929728	2e-99	369.2
Chr03	Chr03	82.28	615	108	1	1721	2335	75285812	75286425	6e-93	347.4
Chr03	Chr03	82.44	615	106	2	1721	2335	75306056	75306668	6e-93	347.4
Chr03	Chr03	82.11	615	107	3	1721	2335	74113441	74114052	9e-89	333.5
Chr03	Chr03	83.99	481	72	5	1721	2199	74057510	74057987	9e-86	323.6
Chr03	Chr03	81.92	603	108	1	1733	2335	75222733	75223334	9e-86	323.6
Chr03	Chr03	86.60	321	43	0	1721	2041	75120421	75120741	2e-77	295.9
Chr03	Chr03	81.69	295	54	0	3038	3332	74030001	74030295	1e-35	157.1
Chr03	Chr03	81.46	302	56	0	3038	3339	74114236	74114537	5e-35	155.1
Chr03	Chr03	81.36	295	55	0	3038	3332	75090127	75090421	3e-33	149.2
Chr03	Chr03	82.72	243	42	0	3038	3280	75267270	75267512	3e-33	149.2
Chr03	Chr03	81.21	298	56	0	3039	3336	64504882	64505179	1e-32	147.2
Chr03	Chr03	81.13	302	57	0	3038	3339	74058309	74058610	1e-32	147.2
Chr03	Chr03	81.20	399	68	7	1936	2334	49939026	49939417	7e-31	141.2
Chr03	Chr03	83.13	243	39	2	3039	3280	65686623	65686864	7e-31	141.2
Chr03	Chr03	80.79	302	58	0	3038	3339	74099205	74099506	3e-30	139.3
Chr03	Chr03	81.79	302	52	3	1709	2008	74204362	74204662	3e-30	139.3
Chr03	Chr03	81.37	306	55	2	1704	2008	75071246	75071550	3e-30	139.3
Chr03	Chr03	82.04	245	44	0	3036	3280	75047545	75047789	1e-29	137.3
Chr03	Chr03	81.07	280	53	0	3060	3339	75286631	75286910	4e-29	135.3
Chr03	Chr03	80.46	302	59	0	3038	3339	75077337	75077638	7e-28	131.3
Chr03	Chr03	80.94	299	55	2	1711	2008	75279362	75279659	4e-26	125.4
Chr03	Chr03	80.28	284	56	0	3047	3330	74160102	74160385	3e-24	119.4
Chr03	Chr03	79.80	302	61	0	3038	3339	49928633	49928934	4e-23	115.5
Chr03	Chr03	79.80	302	61	0	3038	3339	49938542	49938843	4e-23	115.5
Chr03	Chr03	79.80	302	61	0	3038	3339	75187376	75187677	4e-23	115.5
Chr03	Chr03	79.80	302	61	0	3038	3339	75369532	75369833	4e-23	115.5
Chr03	Chr03	80.00	280	56	0	3060	3339	75223539	75223818	6e-22	111.5
Chr03	Chr03	81.94	216	38	1	1704	1919	75257716	75257930	6e-22	111.5
Chr03	Chr03	80.66	243	47	0	3038	3280	75306853	75307095	2e-21	109.5
Chr03	Chr03	80.39	306	57	3	1704	2008	74050367	74050670	1e-20	107.5
Chr03	Chr03	79.14	302	63	0	3038	3339	74211103	74211404	2e-18	99.6
Chr03	Chr03	84.25	146	21	2	1752	1896	65691057	65691201	6e-16	91.7
Chr03	Chr03	79.84	258	50	2	1752	2008	75182509	75182765	1e-13	83.8
Chr03	Chr03	81.13	159	30	0	1735	1893	49923051	49923209	9e-12	77.8
Chr03	Chr03	89.55	67	7	0	2132	2198	75120869	75120935	9e-12	77.8
Chr03	Chr03	82.04	167	28	2	1843	2008	75296667	75296832	9e-12	77.8
Chr03	Chr03	83.62	116	18	1	1752	1867	64510786	64510900	5e-10	71.9
Chr03	Chr03	84.62	91	14	0	1704	1794	74153027	74153117	2e-09	69.9
Chr03	Chr03	86.96	69	9	0	1930	1998	49922947	49923015	3e-08	65.9
Chr03	Chr03	80.84	167	30	2	1843	2008	74093791	74093956	5e-07	61.9
Chr03	Chr03	83.52	91	15	0	1704	1794	75027834	75027924	5e-07	61.9
Chr03	Chr03	89.09	55	6	0	1857	1911	75041513	75041567	5e-07	61.9
Chr03	Chr03	83.52	91	15	0	1704	1794	75362817	75362907	5e-07	61.9
Chr03	Chr03	87.10	62	8	0	1857	1918	74023909	74023970	2e-06	60.0
Chr03	Chr03	94.74	38	2	0	1971	2008	74153292	74153329	2e-06	60.0
Chr03	Chr03	94.74	38	2	0	1971	2008	75041607	75041644	2e-06	60.0
Chr03	Chr03	92.68	41	3	0	995	1035	74055437	74055477	8e-06	58.0
Chr03	Chr03	83.95	81	13	0	1704	1784	74093653	74093733	8e-06	58.0
Chr03	Chr03	94.59	37	2	0	1972	2008	74108821	74108857	8e-06	58.0
Chr03	Chr03	92.68	41	3	0	1003	1043	74157487	74157527	8e-06	58.0
Chr03	Chr03	92.68	41	3	0	996	1036	75201628	75201668	8e-06	58.0
Chr03	Chr03	96.97	33	1	0	1212	1244	75265052	75265084	8e-06	58.0
Chr03	Chr03	96.97	33	1	0	995	1027	75304084	75304116	8e-06	58.0
Chr03	Chr03	96.88	32	1	0	1068	1099	49930332	49930363	3e-05	56.0
Chr03	Chr03	96.88	32	1	0	1068	1099	49940237	49940268	3e-05	56.0
Chr03	Chr03	87.50	56	7	0	1268	1323	65688216	65688271	3e-05	56.0
Chr03	Chr03	92.50	40	3	0	996	1035	75185122	75185161	3e-05	56.0
Chr03	Chr03	92.50	40	3	0	996	1035	75284213	75284252	3e-05	56.0
Chr03	Chr03	92.50	40	3	0	996	1035	75284429	75284468	3e-05	56.0
Chr03	Chr03	92.50	40	3	0	996	1035	75304897	75304936	3e-05	56.0
Chr03	Chr03	82.42	91	16	0	1704	1794	74108553	74108643	0.0001	54.0
Chr03	Chr03	94.29	35	2	0	1212	1246	75201268	75201302	0.0001	54.0
Chr03	Chr03	82.42	91	16	0	1704	1794	75296529	75296619	0.0001	54.0
Chr03	Chr03	80.12	171	32	2	1839	2008	75362951	75363120	0.0001	54.0
Chr03	Chr03	94.29	35	2	0	996	1030	75367191	75367225	0.0001	54.0
Chr03	Chr03	85.48	62	9	0	3219	3280	49922546	49922607	0.0005	52.0
Chr03	Chr03	96.67	30	1	0	1971	2000	74024024	74024053	0.0005	52.0
Chr03	Chr03	94.12	34	2	0	995	1028	74055509	74055542	0.0005	52.0
Chr03	Chr03	94.12	34	2	0	1003	1036	74097988	74098021	0.0005	52.0
Chr03	Chr03	94.12	34	2	0	996	1029	74113019	74113052	0.0005	52.0
Chr03	Chr03	90.48	42	4	0	995	1036	75201483	75201524	0.0005	52.0
Chr10	Chr10	83.58	615	100	1	1721	2335	30346	30959	5e-112	410.8
Chr10	Chr10	78.57	266	57	0	3074	3339	29852	30117	3e-11	75.8
Chr10	Chr10	88.24	68	8	0	3231	3298	43505	43572	5e-10	71.9
Chr10	Chr10	82.26	124	22	0	3175	3298	44571	44694	5e-10	71.9
Chr05	Chr05	85.19	486	71	1	1720	2205	27493497	27493981	3e-104	385.1
Chr05	Chr05	86.79	371	48	1	1721	2091	27364004	27364373	1e-90	339.5
Chr05	Chr05	82.24	563	100	0	1769	2331	27561762	27562324	9e-86	323.6
Chr05	Chr05	82.89	485	82	1	1721	2205	76214173	76214656	2e-77	295.9
Chr05	Chr05	81.32	546	92	10	1721	2264	27375739	27376276	7e-65	254.2
Chr05	Chr05	81.61	299	55	0	3041	3339	27363271	27363569	1e-35	157.1
Chr05	Chr05	81.27	299	56	0	3041	3339	27492878	27493176	3e-33	149.2
Chr05	Chr05	80.27	299	58	1	3041	3339	76214967	76215264	1e-23	117.5
Chr05	Chr05	90.28	72	7	0	3074	3145	27375373	27375444	9e-15	87.7
Chr05	Chr05	84.47	103	16	0	3237	3339	27561282	27561384	9e-12	77.8
Chr05	Chr05	86.89	61	8	0	3047	3107	27561501	27561561	8e-06	58.0
Chr05	Chr05	82.95	88	15	0	2172	2259	27363836	27363923	3e-05	56.0
scaffold_3625	scaffold_3625	82.16	583	97	7	571	1151	721	1298	2e-83	315.7
scaffold_3625	scaffold_3625	83.52	443	71	2	65	505	858	1300	8e-74	284.0
scaffold_3625	scaffold_3625	81.76	170	31	0	1342	1511	134	303	6e-16	91.7
scaffold_3625	scaffold_3625	82.95	88	15	0	1208	1295	721	808	3e-05	56.0
Chr10	Chr10	90.38	52	5	0	1104	1155	21667943	21667994	6e-08	63.9
Chr10	Chr10	83.56	73	12	0	1159	1231	21667456	21667528	0.001	50.1
